age,income,expenses,savings,risk_score,assets_value,liabilities
28,118858.3907524278,64250.11893440572,54608.27181802208,8,602183.9458823177,41660.47114095029
23,130075.15825015944,48861.96282475471,81213.19542540473,7,635236.3939342939,38895.28049639969
59,31261.899013156435,25959.147131898044,5302.751881258391,1,9640.379526196733,26081.972001668608
28,127978.87696168298,78423.20048773274,49555.67647395024,8,654411.6697067259,26439.718237509656
31,88103.33596471543,48996.60260499269,39106.73335972274,4,156343.1231537801,49929.39182556781
24,129528.28459814712,63528.16827368094,66000.11632446619,9,457739.2682501044,11120.930746802842
39,95279.95201275262,54268.3124242137,41011.63958853892,5,125154.75547411159,68775.96421293769
58,36675.22156972073,30691.250269226275,5983.971300494453,2,10115.208942037583,16805.744407454575
32,116204.00476676569,59963.140209449906,56240.864557315785,9,510950.7270539494,35721.760630018456
43,23157.65568031218,20427.275602441885,2730.3800778702935,2,3149.2208109444564,23999.599123493277
25,182236.32402451936,100405.20740663797,81831.11661788139,10,468173.96677151805,30224.779582168758
32,90450.57221194534,50631.82291238146,39818.74929956388,5,155062.22699836586,37430.39471845414
47,87383.87751141659,51354.117834150515,36029.759677266076,6,144454.4722260506,59597.53076532871
46,19883.237685240354,16484.347460228928,3398.890225011426,1,5657.3340600108995,18758.176273972524
42,30081.878601792738,27166.746966509727,2915.131635283011,2,8607.159218981953,23657.069992988967
59,33485.831806561095,27962.74963305044,5523.082173510655,2,8063.607476824521,19039.12885065398
38,78449.92341375857,48216.686822613294,30233.23659114528,6,211288.45469256825,42892.54804175173
37,75009.87878001783,47343.03958635806,27666.83919365976,6,151686.7549778628,46570.12118284244
53,36250.8264952872,28922.735831630584,7328.090663656614,3,10022.60213951611,23285.546185110295
33,166770.1274117227,99049.87326114796,67720.25415057474,8,548108.2225950763,32578.24318798365
50,27516.435880663765,23546.456511428234,3969.9793692355306,2,11535.75404359656,21075.11730435984
45,91992.09626747275,54741.29317042027,37250.80309705248,6,165604.61006501733,55037.25292067742
24,140010.24684065222,69606.85829095915,70403.38854969307,9,545457.6848035028,40965.178792255596
37,86109.83046687275,44118.257927040744,41991.57253983201,5,155797.76536684544,61267.81742406508
41,86121.79266437332,51667.34497334541,34454.44769102791,4,155664.28797446415,51049.342950207276
33,166697.868574904,70535.89619708159,96161.9723778224,9,595836.4227094279,26949.1028971969
34,178383.42312783128,93703.39481327427,84680.02831455701,7,678146.4505418387,20782.36660927882
30,87589.69439013852,38128.229488765275,49461.46490137325,10,653806.0670139897,40960.31358396218
47,81634.5376081734,46047.27070423998,35587.26690393342,6,145851.14777251598,53344.48033624656
45,67778.38743442886,41410.26895754567,26368.118476883195,6,126497.17694051345,41133.58759817833
24,121440.35648888152,56821.82335892632,64618.5331299552,10,619177.9705611403,30061.20522145713
25,177931.55298726112,97523.47974133448,80408.07324592664,10,659921.7696371842,17299.094981277165
41,92442.05825614062,50642.19819630952,41799.8600598311,6,134604.4480280488,44181.72303940119
22,181808.65973683706,97767.73764926034,84040.92208757672,10,339439.9019409003,43440.739071491655
41,28070.506388926802,25151.88658615647,2918.619802770332,3,11603.354318224234,13618.112450743069
45,79414.81485150455,47454.56818158789,31960.246669916654,4,115517.09432241009,59694.92698576414
22,140644.54140296383,75047.96777759944,65596.5736253644,8,342886.0102752048,24360.96874395025
25,167568.67197299344,98285.07923206878,69283.59274092467,10,548512.8537328667,20728.998853990623
52,27049.72946629239,22816.303318726346,4233.426147566042,2,10639.897535303482,14327.476972181179
33,125225.06286107798,61063.23413559388,64161.828725484105,8,584693.0008171247,31511.31374710433
30,70568.56775872463,44678.533457264835,25890.034301459797,6,176112.50340376355,65147.25262743581
63,27179.535470606163,23298.37741206996,3881.1580585362026,3,4473.3371448948055,11483.629672757712
54,27294.419584381823,23611.787722223664,3682.6318621581595,1,11252.776382014006,26407.420634392787
46,87802.54244343498,55326.95296126952,32475.589482165466,6,156307.16303998054,46269.02740598212
56,37746.092059842864,29497.066645412677,8249.025414430187,1,7124.755372340651,18197.49868912439
43,82935.81372362582,41736.52666788546,41199.28705574036,4,141772.40089540315,52009.71646525342
23,182662.44350513577,84627.05215304437,98035.3913520914,8,476158.74611693784,18545.06088782973
27,143613.43529664443,66468.0080734807,77145.42722316373,9,461737.2958154877,23899.591313372468
51,28062.918435092422,22765.798657775948,5297.119777316475,2,15932.871584359957,23833.316958811498
32,127747.94910314414,67798.36672399924,59949.58237914491,8,497900.35348261497,38608.53889367498
41,75177.56688530256,48496.65559848373,26680.911286818824,5,101775.28464326382,60673.72069114784
28,179376.5824296585,91147.52476125084,88229.05766840767,10,455010.48359865864,41479.36659738034
32,82231.4067074268,51523.26394986846,30708.142757558337,5,163622.17127599946,37132.05163853617
33,77160.67544997529,48739.70119472528,28420.974255250003,5,138262.46510138133,46274.02038877196
33,153822.9128647404,78484.7481679715,75338.16469676892,10,517698.66060953273,37816.263150533196
49,26177.800907281206,22805.163444444574,3372.637462836632,2,10737.086145154479,29294.34392176345
30,82616.53615052659,44772.43456038722,37844.10159013937,4,248703.92155981704,72972.20087750479
34,79850.44909902407,57663.653111095366,22186.79598792871,5,114494.21734721249,61258.622183685875
28,148565.80650487912,59805.53009503363,88760.27640984548,8,522185.6992396232,16752.475792116653
60,37590.683214287375,34149.01442409423,3441.6687901931436,3,11092.304316434762,17376.504923109605
28,141338.421984294,78167.68536175527,63170.73662253872,8,403500.3094763098,28799.544458582597
55,16421.893888183367,11777.48776976159,4644.406118421777,3,13268.47683163505,26057.377614760455
25,156224.18623642402,88694.7496637376,67529.43657268642,8,370651.85464529763,37717.72958872204
34,80532.58178534514,57368.27445169694,23164.307333648205,6,121247.7404431376,70940.02008424043
39,55382.17781243758,34488.92056971676,20893.257242720814,4,133537.4487388338,44669.83334322705
32,147209.59744043584,81441.65357371073,65767.94386672511,7,521604.73924653966,24372.34275208036
26,165912.05240675164,81909.50182165073,84002.55058510091,8,425714.5702493584,38658.82301575737
38,92541.5805682254,54633.5482882579,37908.0322799675,5,123840.30929672948,45853.28195855069
32,84561.79315617146,56360.68198637533,28201.11116979613,5,177750.47474134574,54414.50196093734
48,74812.69492368991,47297.32120824813,27515.373715441776,6,167087.53524175123,61352.806648020654
40,25140.943131019456,21397.43188785159,3743.5112431678644,3,6966.647946754418,19993.88980361428
59,27081.629258787325,22948.77897636592,4132.850282421405,2,15256.190994074248,26083.798836669062
59,30010.004672683885,24711.066834982103,5298.937837701782,3,8873.061251423178,13386.294884322433
30,62452.10542945682,39769.600807499766,22682.50462195705,4,172267.98165050516,46855.717397509325
34,178844.38730328102,77566.49759813823,101277.88970514279,7,378312.5560338072,43138.57652794635
27,168332.13071447858,82445.61595321292,85886.51476126566,9,457947.37516946153,31204.82590719024
45,23449.525317184896,20890.595108632962,2558.930208551934,1,8178.815307937107,9360.264929293373
25,163076.62806029824,69383.27417802112,93693.35388227712,7,441192.5640464643,18280.82746025754
31,74129.08259549724,41193.314138860034,32935.768456637205,5,177403.83375703267,46700.11946227396
43,72144.33904990423,51890.02349581953,20254.3155540847,6,153481.2737800554,51748.22019792928
44,74917.96575839446,51227.850042813625,23690.11571558084,6,159325.70032862714,44542.78927833485
49,30962.646559575645,26000.092630582443,4962.553928993202,2,8003.906381481569,18349.30789577385
34,143854.09182943252,70282.73991679295,73571.35191263957,8,492977.52366276615,36170.44854990369
30,96639.00105227498,57017.79089484227,39621.21015743271,5,198147.4730296746,47848.57939097642
47,31914.648265639815,25994.01291573847,5920.635349901346,1,11973.787405500543,19744.960664524027
30,126920.71897930375,61284.60369513475,65636.115284169,9,507535.1672018947,22622.087022074324
35,72547.1061689302,38014.88934562527,34532.21682330493,6,148047.9584480619,60449.79865236257
30,126837.44081960907,69383.90325264158,57453.53756696748,9,446052.8229170456,30985.61631322006
32,166386.05027374384,85103.0226314372,81283.02764230664,8,400907.9930137656,18027.296831750326
29,162899.26641555422,68578.76290991496,94320.50350563925,7,603096.178545316,38389.997272260145
56,25814.786440908,22334.418812475185,3480.367628432814,2,11949.015133433944,18103.552694892885
44,67117.81883195079,45152.74440656217,21965.074425388622,6,190728.21858853486,55499.8589761008
63,27794.347899908036,22853.73205784817,4940.615842059866,2,8731.45887003507,3360.02319921882
29,149249.5400034457,67658.8299697893,81590.7100336564,7,466514.31030716235,29388.8629368908
27,146846.45978680902,84078.91924435327,62767.540542455754,10,394753.56528855057,28971.079540146082
34,164042.0179683511,99767.1420261232,64274.87594222791,8,451826.8439510531,26117.980311491403
22,164171.71168535913,65097.472967779235,99074.2387175799,8,428933.0872415716,41375.78903285139
45,85570.18089548714,46269.97868359875,39300.20221188839,6,159853.0127213952,44669.05083389596
53,28142.861251350645,23945.094207828624,4197.767043522021,2,10087.340216348406,17005.41905444804
22,119671.70824365778,65226.58258462129,54445.12565903649,8,599470.4146557684,34994.28718058875
29,118535.46419662832,54271.71645549946,64263.747741128864,8,455084.3703644984,23059.656533182686
43,32514.913446250754,29587.869744384585,2927.0437018661687,3,14070.216564039876,18996.016277450915
52,36532.97035180581,31319.104568090686,5213.865783715122,3,8346.951061814538,16871.314182549035
40,22312.354898774007,17588.221186837713,4724.133711936294,2,9720.50092825615,21467.891410424112
30,159549.00065095117,68573.0087089796,90975.99194197157,8,536701.1429007251,30987.938493008463
27,144102.82939051476,74185.42863903695,69917.4007514778,9,581565.6741831733,35295.56603499157
47,76597.25798702883,44565.038831177815,32032.219155851017,4,111151.58890463618,47982.642212562765
51,34507.34189385624,25304.3752634971,9202.96663035914,2,11518.249499534633,18168.763538332405
44,92188.39001340738,54067.483951734415,38120.90606167296,4,120685.82285324404,56352.13517197662
47,75627.40235590967,44318.634903521976,31308.767452387692,5,127012.50330834897,56976.06007684727
57,31942.04385188518,28721.036904867087,3221.0069470180933,1,7945.008965176194,18108.62838476594
34,90910.42032646017,46525.35398616809,44385.066340292076,4,125238.70401616716,50722.421733957104
58,26135.568801499907,21181.698322655026,4953.870478844881,2,13722.332859335487,10360.899096209458
64,27397.95849821697,23536.77047551107,3861.1880227058973,1,14614.913585005328,18775.30001155811
43,85368.05771439285,52434.19963614561,32933.85807824724,5,170291.71425856004,43122.488323187696
36,95589.68321316675,55579.7270201599,40009.956193006845,5,153363.99326884688,53625.65964268564
56,25382.545171147915,20750.273097524107,4632.272073623808,2,16066.023322168212,19257.768084448602
42,88531.53967937965,47598.35830967914,40933.18136970051,4,129053.24759980022,48699.01954118486
51,36647.6965365208,33967.744610265036,2679.951926255766,1,15245.846882428832,17685.33666226871
43,27852.35088488264,21293.286705467468,6559.064179415171,1,10714.344207646649,12750.72649506008
26,113462.03913341906,56843.687922775425,56618.35121064364,9,404907.54706399713,29547.11739145937
63,31630.623034167675,27986.10525033648,3644.517783831194,1,12773.00835918099,23881.454609924433
50,25905.039301350713,22441.87566869778,3463.1636326529333,3,13479.002911766162,20414.802674464638
61,22930.050996725276,18400.993904097864,4529.057092627412,3,7374.501085687269,19182.70827275573
33,107680.66115632962,56367.85687144436,51312.80428488526,8,487042.89959314204,13037.816068007582
31,163614.98292895808,81224.50195709043,82390.48097186766,7,369037.12548260594,15971.956845806657
25,153792.7813803915,81026.58637014391,72766.1950102476,9,679914.9526803795,13745.636953514875
35,69071.97257908779,34558.10393503199,34513.868644055794,4,142436.12583099867,50340.222597291315
53,32481.117463577284,26909.917957050486,5571.199506526798,3,12040.555238061253,17464.622351577367
28,157551.01309368783,70559.93631659761,86991.07677709022,7,508637.1960616443,38611.61407289397
45,91160.15584975264,58623.57528101852,32536.58056873412,6,172583.40184349794,34131.23838496899
23,112310.0831778351,60385.06550786096,51925.017669974135,10,493265.9074261432,28386.692730006038
42,26260.411134851565,24416.168437215525,1844.2426976360402,1,6502.94772673079,20438.37767175313
23,169526.35812646573,90144.27772751832,79382.08039894741,9,565463.510597028,21623.514009329487
32,173541.363537225,81195.59882963246,92345.76470759253,9,513794.09343899816,39349.57140829137
63,31889.10634856274,27333.514014066586,4555.592334496152,2,14568.454383268961,26521.149122159775
34,181198.627083488,77555.3915699449,103643.23551354311,8,441045.4741768013,15461.162775003304
25,131690.62147244497,70007.48783518374,61683.13363726123,9,627578.8116759411,14377.901288766745
63,32363.991196578634,26260.38312453994,6103.608072038693,2,16460.773840611117,22497.48515715246
22,177218.35655953112,82892.36128010775,94325.99527942337,7,541350.9863593138,36854.555304773625
43,20030.491156850025,16288.019507997777,3742.471648852248,3,12767.845918219797,23466.527284696214
61,32629.108715706192,27145.503436445306,5483.605279260886,3,7168.51897181809,26097.247524752816
34,185526.76772893657,99785.41495435908,85741.35277457749,10,542266.3444065278,31646.29032593311
27,146059.84253865303,69681.78422407381,76378.05831457922,9,498436.02882194385,36302.95544055562
28,200869.47257317367,92928.12633033039,107941.34624284328,10,592003.090631003,24121.210136472597
47,68246.08576068215,45673.57425419988,22572.511506482275,4,91128.10693922287,51227.517934255455
39,66612.2913224149,30474.47401807303,36137.817304341865,6,150545.37760060412,33312.80811991962
34,67887.47763285517,42723.63112258707,25163.8465102681,5,106639.93874988053,42870.62575319754
40,20374.36554461337,16351.157866476937,4023.207678136434,3,9001.10610499792,16931.352291464973
41,25400.953553397256,21475.994804316135,3924.958749081121,1,4099.824476910975,27809.71216214177
46,23809.927451514865,19447.236974357915,4362.69047715695,3,9342.280433874635,21912.564373217603
32,151869.9034945978,71701.89725193323,80168.00624266456,8,654343.1534003578,37308.58925755028
52,28717.829417431763,24917.016985007886,3800.812432423878,3,6619.085057739858,18086.71793940772
32,111839.78425180544,55207.21230200478,56632.57194980066,7,487581.587474655,24308.444537873078
41,79900.7896674854,48672.345097080404,31228.444570404994,6,102267.71627398646,48305.194748619586
30,137861.16573654822,79688.77961893793,58172.386117610295,8,580621.6851194086,38633.22695637267
49,32972.05067040291,29364.7576292592,3607.293041143712,3,7236.835226796952,29868.520825594467
32,119274.14733905821,62153.811677101425,57120.335661956786,7,549600.4262192897,27280.667101023853
41,53023.71383732217,31194.22903749427,21829.484799827896,5,62457.20186872331,45859.72301058535
33,76948.73900180533,45936.35238227161,31012.386619533718,4,146795.84444607428,39526.674026768924
41,32803.09835369302,27282.573426425646,5520.5249272673755,3,10150.02182709152,16708.53214167184
60,29038.318697487855,26815.89183720794,2222.4268602799166,3,6556.300920030511,20351.319366868942
41,71411.34611693179,42209.5634255422,29201.78269138959,6,175718.39813293316,49051.43362782633
34,68023.95223211331,43196.915712843,24827.03651927031,6,131390.16748512274,49093.39853193725
51,36643.67302970751,32461.151465456947,4182.521564250565,3,7428.277427617014,23204.45465158095
39,87057.88335936402,51829.62511969457,35228.25823966945,4,146674.1803439533,59654.97269416653
22,204410.74600404175,87679.23283683826,116731.51316720349,8,372413.5542897354,32274.87824689727
64,33846.783488040324,30408.406258434454,3438.3772296058705,2,8158.023364554165,17545.10379656458
42,76214.77692860563,48026.756446741616,28188.020481864012,6,190330.8091229016,52956.47583444487
43,94031.77768654951,53612.20522879691,40419.5724577526,6,112051.73948933056,52026.23204581169
23,144827.73781105166,68500.01795863325,76327.7198524184,7,469801.7507053073,8854.772131764334
34,72156.9044483078,46236.3508099921,25920.5536383157,4,198143.55934004235,57101.02542469181
45,74350.7795136373,42841.438006026045,31509.341507611258,4,133364.80351836822,56606.556681761285
46,27303.797844734374,25349.18447165325,1954.6133730811234,3,13441.982090216237,14167.636675976697
29,116492.86724848929,56372.70484326123,60120.16240522806,7,424422.2896163579,24883.270457734317
32,142479.9528252562,67504.19556489684,74975.75726035934,10,519975.52842659043,31441.302048001704
46,55743.27036259068,36230.027514812726,19513.242847777954,4,134154.07066930097,68492.0833963645
40,82106.80466853597,54436.528608977955,27670.27605955802,4,135682.8383235845,50310.036183046555
60,25862.398593990103,20485.285784257114,5377.112809732989,3,14531.657691936045,17616.33065154966
48,20481.40789914866,18206.275887074673,2275.1320120739874,2,8681.606800457937,17732.001041442465
34,79064.46993229257,50725.921389758645,28338.54854253393,4,93023.89846681638,67848.24107744358
48,79833.18414213984,52885.565118359555,26947.619023780288,5,129792.94368494583,58912.27833508163
28,149569.16903378436,83496.42349548571,66072.74553829865,9,544285.9722064117,30289.912741036773
30,149644.87786247025,68152.1519537021,81492.72590876816,7,566118.8296689705,28056.17465299749
23,155916.1882870269,85690.71598933007,70225.47229769682,10,578476.5983452791,31880.1858586392
33,137514.69940787996,73313.27736146477,64201.42204641519,9,597626.1098412254,41157.594782386346
63,38648.17073534736,36558.275933951896,2089.894801395465,2,5111.114607186182,18344.652962922177
43,38362.903392164,31980.516400789227,6382.386991374773,2,9940.820142981738,21748.503412978796
29,144039.02551282258,80099.05799147053,63939.96752135205,8,513692.92728672124,15947.104721359263
24,151377.37634011992,78116.9312925776,73260.44504754232,8,413433.16005104897,24890.902508071267
47,26418.819292910255,21426.862325805185,4991.95696710507,3,10607.80599810354,11767.913691627802
41,38718.32645107089,34257.47075810359,4460.8556929673,1,12215.436344113179,16319.309615636537
45,83159.07519168113,56078.54762426807,27080.52756741306,4,194601.73476865824,66946.81092404232
23,160883.2255429608,73367.23927335415,87515.98626960666,8,423402.59905637056,35235.74923313759
30,85391.42487215331,56940.28767865658,28451.137193496725,6,149845.97673794074,45887.2482466399
35,106436.7378306497,49568.93618664466,56867.801644005034,6,157893.08394186097,61219.7371920274
31,147759.00960324227,67996.74083808242,79762.26876515985,7,628242.0861325241,25370.856395535116
26,154958.69340975984,63977.66006463066,90981.03334512918,10,459126.2699677024,41272.57174209195
42,98232.02432792049,56039.88063411941,42192.14369380108,4,147362.82853134882,47006.26038372616
34,149592.0049454864,74967.7125792144,74624.292366272,9,369343.70197418315,44155.8292802953
26,162213.24328436103,86265.69796441893,75947.5453199421,9,682534.8784840744,13445.049453309628
64,19818.05924235036,16520.38737527927,3297.671867071087,1,14074.670736446422,20498.199436343308
31,77708.75186084154,52235.63959055881,25473.112270282734,5,116333.14414376619,50732.760455050295
50,23743.68140500418,17861.22726963724,5882.454135366941,1,6815.636781304418,21256.292710023114
32,136324.2858922136,65618.16969166828,70706.11620054532,9,464782.2191207326,38446.204333833724
26,138278.73659350773,66272.11576974097,72006.62082376676,9,359809.2082937942,30897.379006066967
45,86606.18704283371,50043.08657581795,36563.10046701576,5,192653.24019959627,67306.97026847565
22,116877.60178681958,58389.752440386525,58487.84934643305,8,468862.6998689616,18797.476810727487
31,115947.08649357318,58886.118515994465,57060.967977578715,9,530541.5765739636,31194.515433000277
25,158280.98491291437,84097.259862869,74183.72505004537,10,394198.3620322276,43825.866382187836
33,83337.43261586844,47447.971405699245,35889.4612101692,6,103390.93646696815,58684.45888176943
42,25095.63567647921,21448.903103523186,3646.7325729560253,2,7689.78982051333,20691.1228130503
50,36010.42412896894,28052.52735771421,7957.896771254727,1,5652.5935580085525,25964.836849973384
34,135974.49690482704,68174.06620887115,67800.43069595589,7,466106.79367298953,38561.07348293595
31,142250.33525117813,63871.31630972914,78379.01894144899,9,301177.0026133995,30120.33954272329
27,137712.5370662309,59272.66921560356,78439.86785062734,8,482294.0658449086,46063.32063238593
26,198836.70558785918,104710.28605868609,94126.41952917309,10,583368.4075016554,22055.60940260056
32,140585.49280271406,75482.33545359178,65103.15734912228,7,461969.4935758995,31802.04997981304
47,26287.152789809814,20267.279146359746,6019.873643450068,1,5704.466306753702,30798.58483909765
56,34751.947791548606,28668.6824209408,6083.265370607805,1,13217.273973063055,20393.26693937599
26,126677.27768790262,60853.7391129298,65823.53857497283,8,374496.46688339603,6831.959081199926
29,175465.7760997391,94721.72494005793,80744.05115968117,9,437563.0918969729,31310.960021172305
53,38247.83552526307,32055.807588429332,6192.02793683374,3,11037.786375463562,25420.042980544276
44,84760.97344830217,57849.61026083331,26911.363187468865,4,203642.16856141324,51621.988930727915
47,99584.60815464135,62027.58441509114,37557.023739550204,6,126486.24639893921,46696.794868728444
30,93925.3128635058,48443.474606269934,45481.83825723586,4,110432.39608117848,59163.29969753305
27,156040.4382616468,68840.45235746884,87199.98590417797,8,324096.4067522058,44817.86153548463
45,65814.72057198182,37789.08728482213,28025.633287159682,5,124452.22014916419,45744.99624585464
42,31921.155552952034,23292.870892130588,8628.284660821446,2,10544.10175515286,13939.524982299472
23,169428.17864257327,86866.80081458384,82561.37782798943,10,526933.3097020633,36698.59111124131
23,149314.53741329524,78714.60026248355,70599.93715081169,9,416987.89208625327,30231.713975794308
25,182033.98129404607,79752.79025682625,102281.19103721982,9,658451.0536427764,11921.546423832646
43,66531.3085618867,41545.900542636206,24985.4080192505,4,179925.7733920333,64738.089913452364
62,34949.55414007138,29069.09687425951,5880.457265811867,3,12681.841595003527,31003.544167824897
22,146908.0469769151,69650.65389344194,77257.39308347316,8,654356.2770234216,33053.327382358955
34,74549.41846679649,46605.638487738004,27943.779979058483,5,159711.79939735983,57092.79487732032
31,87312.28099669448,54591.81047806271,32720.470518631766,6,97732.3257577224,40325.69899043358
48,74232.70339208997,39957.698436948325,34275.004955141645,5,203330.81057357695,40551.74456744046
23,98714.98383122115,44585.904434653516,54129.079396567635,10,614581.0414974387,24868.343116051765
63,38009.19466175837,33211.15854283759,4798.036118920776,3,8708.688345369741,21969.134098147388
61,29843.149544323587,25527.654720325256,4315.494823998331,1,10382.862466298166,11700.164715966719
50,25400.679686670053,20765.696016976577,4634.983669693476,3,12759.988863201996,18477.46776538556
54,34393.584134735574,29957.377564492326,4436.206570243248,3,7288.513165574573,25276.795129400845
34,81113.60264173342,45714.229775907275,35399.372865826146,6,132768.74538045196,57431.02978577158
34,66867.00646727411,39901.45540049787,26965.551066776243,5,109826.30144918998,47322.32896434645
25,151927.99326545058,79967.75019399385,71960.24307145673,10,566528.3477695716,50804.20409093299
32,69239.68559451362,38998.918267692345,30240.767326821275,5,178768.57795067978,65643.14350897583
40,78396.40601817236,47528.52973426391,30867.876283908452,4,148676.71439050607,47490.24868506176
33,78071.01547984102,47913.90341855671,30157.112061284315,4,152958.5741511702,79083.85593476011
29,173204.51091378872,87618.24071819376,85586.27019559496,7,615365.4581217626,28403.26275661666
60,27806.070043158856,23192.180398980767,4613.889644178089,1,8508.00570632955,9978.563747952381
45,33643.11512155738,27903.15916230164,5739.955959255738,3,5650.115137781332,18677.658280319632
23,140499.49066630984,63495.85188908113,77003.63877722871,9,509822.7879315972,27446.860961581813
47,80710.23866302216,50152.9468836687,30557.291779353458,5,181473.60773738642,38234.64321528412
34,154709.55270114527,95235.69622064952,59473.85648049574,9,595226.4850693416,39025.67959469085
43,83311.54975272488,45554.16327648122,37757.386476243664,6,182601.2546572272,45159.52040022634
31,85073.65082880096,55379.02803672684,29694.622792074122,4,150003.96719992228,52827.81590992093
32,87619.64016365014,55784.51253997836,31835.127623671782,6,111595.63568762771,45690.07626908208
49,90949.42118044318,54580.082566211684,36369.3386142315,5,147743.84611698237,45992.99716921168
52,30757.124532068676,30270.624783091193,486.49974897748325,3,13172.70609307946,18538.12479495598
31,65138.424107767154,37637.4017447125,27501.022363054653,4,119740.18011354301,41857.89810715213
57,30076.40456618155,24086.255752961784,5990.148813219766,2,12185.795813302771,21301.3852377335
39,88718.34063062436,52640.58660058796,36077.7540300364,5,180957.09847097943,58695.96082190247
25,193190.93912234064,79660.99339061395,113529.9457317267,7,636680.6272686792,25687.208225150553
42,31420.227186826756,25184.686310471527,6235.54087635523,1,4058.3012500707355,23733.261267607348
51,27242.243017187215,24348.109394060237,2894.133623126978,3,9559.709234885075,17069.940464253857
54,36174.99958879002,33956.09721611069,2218.902372679331,2,13440.732860990027,26646.784723743447
40,82254.63144772495,39995.278003169435,42259.35344455552,4,164893.35663018195,30995.824255868258
31,166528.58353394846,70598.9134105689,95929.67012337956,9,398759.2918176149,41317.372491771144
56,31172.44556909931,25278.35709685662,5894.088472242689,3,10109.15908366208,22591.378981325317
22,164674.55658844102,63597.40725473974,101077.14933370128,10,488442.3254905554,27976.50074193057
24,128535.53915464554,62101.318575115234,66434.2205795303,8,252052.38828782886,23616.34543508927
46,73226.28540647967,40066.10897430484,33160.17643217483,6,138737.1588976515,42707.24619634425
27,160153.895661527,78475.56234444889,81678.33331707811,8,327387.90322716103,10404.814218491927
23,106134.98827878974,54115.55078002056,52019.43749876918,10,333786.10482548404,15784.099932207884
50,26703.857925457232,20021.597834093573,6682.26009136366,3,8714.902651670232,14540.766610155459
27,128835.03643265381,57153.03159278405,71682.00483986977,8,355184.1014024639,10654.248601174673
55,30771.213678190954,25826.105780794383,4945.1078973965705,3,16885.590507576977,16630.49332661774
41,65929.36481882197,32324.700795296707,33604.664023525256,5,171589.791278399,48407.71949047101
28,157440.32819065163,78292.49103721922,79147.83715343241,7,656465.9286601882,34429.95148843054
37,78374.43043161716,48223.58829205382,30150.84213956334,5,199232.34647314157,59408.8140057144
27,115334.27615003934,61211.96636798067,54122.30978205867,9,493720.2486187747,23606.05204726884
64,19784.852378527576,14541.515995007614,5243.336383519962,2,11322.256427867214,21630.950791516785
36,68005.06228893423,35207.34465466876,32797.71763426547,5,191313.10518437164,41685.29922695551
30,72057.57674942892,39218.90524008855,32838.67150934037,5,162034.2523929094,51670.4216020162
51,28641.394164039244,24435.79303528136,4205.601128757884,3,8517.330052443538,26037.294798586157
43,34119.578737802745,27275.66387097585,6843.914866826894,3,4589.598466188487,23078.721791795662
46,31311.49681223829,29071.425912006413,2240.0709002318763,2,4728.644977627204,18877.352769394547
25,164272.94596033898,75650.79210446398,88622.153855875,8,458736.32626015856,28779.10622640397
49,77842.43418423978,49952.908458262886,27889.5257259769,5,138160.46728900162,39510.42720441829
34,178327.17823944907,84181.66558450292,94145.51265494616,9,457928.82886750303,28035.512256929826
27,147778.77318161362,78766.17130578424,69012.60187582938,9,521623.62524367357,18590.227650205645
46,95080.67508261575,53331.29869702566,41749.37638559009,6,185361.04360083773,53576.20974898402
31,162309.5440780363,73606.80294291256,88702.74113512374,8,443306.88519535423,36998.49465060314
30,152834.98854357746,76761.9070165432,76073.08152703426,8,516971.00168321637,25756.66907035309
33,63124.04393162827,35517.591655120195,27606.452276508076,6,174155.95544382164,47377.58355874019
44,34953.351702327316,31279.957431173094,3673.394271154222,2,13693.588598940698,20345.303771831223
42,82619.15479454091,43895.708384783706,38723.446409757205,4,138267.5857804387,75472.3476143193
32,76149.51608502786,47359.69707535537,28789.819009672494,5,135648.2521226064,49672.17631718512
49,35404.271447855914,29452.929781598177,5951.3416662577365,1,12336.982914479733,20842.432478271014
47,82869.05195313506,52660.0357249879,30209.016228147157,5,166031.493890327,57063.07483051733
27,109507.47092317289,54375.0928732158,55132.37804995709,8,522792.0233410268,28928.06560059023
42,38153.43377473205,33001.86648010965,5151.5672946224,3,13744.986887076,23934.750097285687
52,35269.57951615283,28732.644408743305,6536.935107409525,3,7332.304552151611,21302.95641911414
29,153804.53634836664,66495.3174183915,87309.21892997515,10,424059.2002566415,28165.263503513135
40,82185.64787466335,41890.55270089979,40295.09517376356,4,160904.64154128957,43079.91756210399
30,145187.39041837188,65921.57144288866,79265.81897548323,9,524470.6278924072,32679.315066475843
57,30170.303104644707,27462.011042306018,2708.292062338689,1,9047.310026139225,18806.903717154535
49,73966.40171180759,48415.60004259024,25550.801669217348,5,165848.7231278186,44874.9627103927
48,73880.08229090172,50610.53802889717,23269.544262004543,5,184207.11181264793,46075.72289670572
62,33163.35037419895,28438.05438987493,4725.295984324017,3,12365.091332175372,18909.4462809902
43,28541.64579326137,25012.753522237454,3528.8922710239167,3,5930.248931788613,12474.778549356652
42,91852.90580961894,49599.48201635465,42253.42379326429,6,142295.4777781008,56277.90449244337
49,21408.012704165463,17809.049591254658,3598.9631129108056,2,8042.455494197608,28848.82320454507
27,174623.95088028917,76919.72121889045,97704.22966139871,8,579620.0072678614,35880.84987859165
63,32383.176310623443,25457.342562779053,6925.83374784439,1,12594.787442880523,17321.105578326584
31,176385.0447370464,85536.31410369318,90848.73063335323,8,371072.93450554716,22483.205583725296
