age,retirement_age,income,expenses,savings,investment,inflation,return_rate,readiness_score
36,65,2087369.7342357012,3510754.9433948724,5341524.613321651,43190048.49012402,5.066139921014425,11.54031284954505,34.65196990815546
49,70,300000.0,2226486.4994839407,12173571.60733021,38511416.21031786,7.204120332669681,9.12788446339178,31.346599372304595
41,69,300000.0,2153871.4446589355,6932262.100725973,11139670.89543078,4.084413140806475,15.95222164050386,31.19869222279728
45,65,6401281.85695206,2588075.135000117,5754565.666642062,0.0,5.675158645690531,10.996502024496907,43.19621047962359
53,68,4177513.0292961705,1769289.454495489,12239719.793502197,22826735.397292823,3.862162344353029,12.7182858560892,58.809712451354855
56,66,644605.9562165625,2949483.846081419,14304347.240996208,26756090.012253925,6.287225490743627,11.2542845779904,23.43792834997684
68,69,5346099.078033023,2189426.5305195265,9374247.372696374,12683645.560255645,5.159093856376257,8.449739707438049,44.14173757197132
60,66,7293339.383638711,1435791.0107432618,19684284.036918472,0.0,2.6370029584988157,4.92999731432824,67.5173156942174
46,58,3232775.9207917987,1497826.2124917973,10471327.074866207,11305668.673022814,7.527618049579923,10.599206145366956,36.49158484525026
42,53,2471176.3783839447,2604538.8492893213,9380552.83829903,28231455.063177355,4.585880107601397,13.718361159013618,35.442479814369406
49,56,3428791.6972229443,3814302.300163036,11368166.582956271,20566201.29610812,6.616242203152333,7.706379480326399,20.70906567175147
35,57,300000.0,3426677.801522993,8215363.845432261,23917925.21091124,2.8246251065617174,12.640864369084694,21.884911846215946
50,62,3388920.594634494,1945934.4404352384,13980797.525790706,26116614.567819644,6.103425668496852,8.593716692252913,44.57480556748376
39,61,3636954.048985154,1966950.3102545445,18489330.06660165,22695046.54840853,7.215359874742,10.2704931335765,47.57453704816281
33,65,2328301.519084038,0.0,22201058.18867795,54054808.4515912,4.9082433396764005,7.215804786336278,77.53708138364684
38,58,3082815.605379221,2986066.169229952,12838084.393538892,33735045.14622591,4.5595764367709535,11.56008536200673,45.771978666212725
26,63,5328599.308943337,3663233.2984580975,0.0,34436015.63661027,3.01993521743966,12.7588288932884,51.12039300496609
38,65,3369264.0711447834,2879755.3183469987,13071463.226841196,46037982.760739006,1.7612104936528443,7.742094498519309,60.54118054126789
35,62,4409401.556571674,2039017.20399447,15403574.621151324,37009365.63174624,7.017347013745502,6.075390399172831,54.29000089672318
49,59,3277785.599943519,1945562.5587677509,10856464.75981462,13758907.17537668,5.84102557925195,13.054543031881591,38.52664820716061
42,62,5874568.273699315,2366748.121575203,18557318.419919174,45043558.9483338,3.3973688140756884,8.67903795374999,75.65667150150168
32,65,1707206.9479265062,922998.2862021488,12886734.820110004,17283217.15715783,5.537744769496773,7.263072235143079,42.23577417355234
40,61,2104167.5522232573,1770303.5923512818,14738917.73253369,25032908.34776492,6.459883288040364,6.328006714150993,37.65633474893171
37,54,6589297.822481586,2413755.656738901,5812498.680772504,21145529.611210942,5.975811258801475,15.147481189321876,57.864038502626286
49,60,2841558.5626226,878771.6197093348,12756387.06957102,46982823.44906683,5.1005851802834,13.395671322340128,61.6256872411014
58,62,3907683.8921501455,1865337.269093101,2063209.0802860016,24542355.08234715,5.5958238045982185,9.117703798381513,37.47076790043833
56,65,3004292.813535098,1841714.5091936816,28692162.858949408,49956053.65587546,4.5121017359601225,11.06725194132295,69.5885993024743
37,56,1026902.6608254118,3629492.904678675,23014267.33015497,28495125.28156668,5.266527164716835,11.148216109597016,30.967370118094482
37,64,4099370.455009375,2078462.672624869,17039308.382305287,26579096.24260288,8.0328802134598,10.5885942485656,53.04844531720955
43,75,2200183.153150011,994566.9510492604,10466301.212353798,48744571.46748558,4.59079917859691,9.897349166466148,69.85581313008258
35,63,4830476.581865739,3093795.465123304,27158348.53268203,15990469.977751736,5.979057179542013,12.424681744365191,59.875408919755316
54,55,663407.9634483685,1139859.812353842,0.0,59541558.48717506,4.547634056572151,8.962465259725434,36.730678921767066
52,62,948784.2552262543,1849317.84787738,13131871.26340142,46361426.45975998,5.487263792625738,16.281186973505005,44.78772769373737
58,62,300000.0,1805538.7533886277,16552164.28892584,31292275.659412824,4.264752292102999,12.33827331748433,40.26611464897061
12,72,2761529.0791243487,2327393.861554625,9444619.804204537,13938899.827592,5.314788897764722,9.7200283967128,50.9700864821392
26,63,2854188.479330325,3333381.328750376,11445077.838034537,41266810.78142268,4.717923124862525,8.635482811554287,44.076013814037694
42,65,3366282.9659979707,3894819.451269601,22040554.148062658,27759679.920751084,4.0141353687422185,5.473358612893112,45.07916201102701
37,54,5100292.364764449,1304801.0412119897,8422445.762441583,9559920.163085043,6.81391764545076,8.033485322355796,43.094951781145866
46,68,2977808.966184932,177290.7400053679,9975116.81602684,12073233.368808703,2.828000556517561,8.184024691285122,58.06178986449983
49,65,4240820.415499827,2534846.730655001,2722787.25754118,20166101.43494676,3.4060304350685566,7.680803063159701,38.51279557380959
50,62,3952634.3194164494,1374462.2453274776,15875040.684609052,0.0,5.738110751356371,13.38084253523924,46.37299944235391
55,56,5607394.552663605,1913234.970335616,1058763.3957487922,15784346.125145407,5.944077603522453,9.647855919531173,37.50555165224794
45,59,6414040.512637632,2294637.7972472096,3227839.834852565,21184684.57635765,6.919959079575983,15.64000640193846,51.86401208815014
46,56,2101736.725723184,2102252.0241706995,15343914.69765914,41548941.13595166,6.598564138341957,9.736510780471132,42.670455349145755
37,60,6253402.416914543,3926891.803999907,11593063.743183376,24209224.436058365,5.518863365150752,10.048988626834069,46.0182939807313
46,62,3481236.5991338314,2160760.623687031,16308339.511783358,23825175.192515746,5.470632108479059,8.936888415336586,47.076760631711814
49,60,2721264.948120351,1600862.390811414,21268831.06087302,8468005.801147949,5.661037235710047,11.074402449295052,45.622015023602195
70,71,989893.8042562356,2568844.7902076845,24926835.91184944,22084573.58546018,6.527720871959376,4.51271704867265,29.97134582297876
24,59,2499732.758413888,1857707.8342847428,19467050.84489892,5847187.618159667,5.7624642647178685,7.352531957454616,38.759886913213144
35,62,1348577.3812214255,3181611.1026525483,10492481.322167568,40966533.29901259,4.631228372241764,8.265792516162852,31.743995882155655
36,60,1997650.258915162,2468312.971747583,18166582.44959493,36183634.87895445,4.662947579479086,8.363186243052317,44.85917321512058
37,63,5926667.988586836,162143.7574735086,24455823.893087395,17337723.105370358,5.270857016644281,12.397060310134789,83.33357495147277
54,61,3782281.062248137,1215195.958505236,20015671.93746587,15349864.576967306,4.729253452363112,9.022309672010458,52.7394872800096
41,55,1981071.5184866025,3962520.640821679,8751881.593141235,39748141.65823444,6.422181609408685,9.031148515201354,20.21593926909882
50,57,2490321.0803730832,1085803.1431072636,20891793.834980823,30561941.241707377,6.045262683388649,14.439202396018755,52.04069157939285
41,67,3296867.435061309,2960155.897774571,17943882.573041167,14794399.451421296,5.2038131465203,9.701110466346506,43.178970200500544
30,71,2242613.8692611367,1688349.249493837,25008226.43040184,21836819.39786253,3.662041223779013,7.924307554549335,63.442108918758585
37,58,1834914.155975096,3216749.4436615324,15142946.489922794,11021743.649094809,7.215915742356567,9.636296488866464,18.060284093969265
45,64,4762014.293066415,2809642.8530332474,11705254.711325113,10794596.421878189,3.876400479238788,13.677514622386724,51.8753221363954
61,62,355456.6363499365,2486975.016500217,12550782.269218955,16911180.702463754,5.329646956849318,13.74572202118028,17.520926358244413
51,58,2656577.011614864,0.0,23974735.65034012,21533660.85284752,6.284755200898897,10.70660032267128,58.84735648775845
53,61,4469418.132766428,1625789.981070215,13385709.358268589,22909882.116379045,5.935893065526252,5.908161040250279,47.813609923648
48,60,2843072.877540261,1518240.0160614802,27210973.76995524,32633708.41255686,7.492724541245415,12.454305423107252,58.70973753864879
42,67,2324329.078414253,3425721.4213080653,14857465.750590554,17574991.782836385,6.267675955240206,10.230704587210958,30.94625013229056
49,64,3086554.7147081997,847769.4742966241,23884930.213296145,53138843.96966475,4.198134909232321,9.649784574092628,76.858922401189
43,63,3751968.594892343,1851695.1946757708,18240602.694107976,0.0,5.601403213101584,7.79698789686635,41.11790535716832
38,68,6653337.878477064,1401344.2362774236,9309743.85880629,23582131.856195625,7.699559740557087,11.02008118503181,70.24668837617642
24,67,4536089.258793947,1965746.9326528956,16824375.861631658,38442851.34640664,5.115479257390171,14.51334242477331,76.01049822106565
68,69,6270902.44679031,4775315.630375087,23991250.362983443,15383169.864016628,4.233321984972081,11.424531775981364,47.77988972042997
28,60,6145913.946920438,4483817.666553357,21705080.83124978,15345741.622711668,5.532728163613869,18.65470629782037,58.17767489048296
50,60,3353135.076027967,2100298.873775225,23159655.493640617,837348.4231365733,6.578458901097759,14.383879607697844,44.55914843105327
59,68,5406784.337619958,2033115.74968906,19913215.70091652,46886533.00854644,3.2516182144467214,10.358410426112396,81.0443638757216
48,62,2554077.050166381,2761105.716998387,12652797.675246269,49429202.9850567,4.47193728276976,6.234339584957239,47.304948374817414
45,64,5230019.389899049,1569592.6905432714,6309953.423476718,8429724.429190472,6.147824802888649,5.985332166951526,45.77498791217018
46,64,1291078.0081206954,3446555.582132207,13164025.789350592,33454029.9179434,4.795742340053033,12.921529029620237,30.608683809822242
55,61,3247809.617732856,2146772.246365968,8553426.07351169,19562235.85382539,5.328220482942222,8.061830034425006,32.09752219903575
35,54,3723652.19738079,1987948.5163673288,17278437.64256777,58523999.61124107,5.422653908663537,10.969935743943047,61.485130236021384
42,65,6650068.606846291,150494.10417251592,21911775.831057984,6743241.949384488,4.109210208963368,12.535131583212962,86.41414340905644
44,57,4532896.657649421,2815902.7151784403,21284459.90544298,53013352.52357601,6.501080757713005,12.164135018778737,60.49604008191215
40,65,3014901.4089511,1182627.918563698,9130326.398956371,38037212.56439848,5.57029964787599,11.056009305192324,56.81865550658783
52,68,4166520.815808673,4002644.22321764,15810501.677071605,30568623.155849364,6.916693651516387,4.716072158210414,33.46433568964688
34,64,2733812.2426777733,617425.4193143768,14159417.345849764,64078861.77940712,3.048794595463544,9.150022998317834,78.98074837349726
28,65,6757601.623356964,2216997.6002273685,3255052.6251293626,41094206.98061589,6.994818085869003,11.4488933996047,64.80588665392564
41,64,3308356.835194415,3278361.0317598293,18083477.29039079,26475848.89087426,0.8697230707868808,10.173619912822556,51.8658781775221
39,59,3032377.510680699,514462.06001016987,23571850.68968878,25262724.64927237,8.09959378853009,12.215390687347083,62.049777202341055
28,62,5166368.078530918,2261741.606426918,4491773.575829271,20246791.496058285,5.816613541679286,6.026857683368867,45.39133496666841
50,56,3854421.099568513,5360048.485049488,14930398.520649975,22535731.23854068,4.42718181743151,5.094639352372029,16.861215700329623
21,62,3261640.565743477,2940107.121730168,12974402.18818994,19620036.84671346,5.069045345414242,10.134048665687189,46.80224690461518
40,55,344830.86506270943,2634638.480385628,1830054.721308671,8697866.021209411,3.080965971189122,8.073244766035058,6.625214261433056
36,59,801921.1147436523,3404587.5216341224,25100568.873238392,30337971.13099324,5.189968838392249,10.068005873502546,36.29096228053622
41,66,1742488.7153371666,2384114.7654739027,17062271.341259286,30704605.453963853,5.48481943657044,9.120363316457878,41.719440401756984
30,61,1573830.456620984,2119794.455412554,11997103.638459656,23839598.003137577,4.311632617229646,10.532670811122644,40.83119782602192
31,62,1344427.1333770575,4505573.652854746,21878861.220873937,21405201.507276848,7.211825885555683,7.254550866789902,17.58992820040005
50,64,4015657.3820261233,2575592.8496685247,8116170.979856675,51420294.289454095,5.312068791080582,13.153239192891958,56.01817590751834
24,64,2045023.5494562308,792554.7234582033,22981231.26350542,62700166.71051744,5.794842869132669,6.162016363792722,74.76886792249098
54,58,3814864.468603037,2022625.307373736,0.0,10288429.707487872,5.0638157262360055,8.150026437309464,27.32513014429651
42,65,4987832.252856277,634521.458957751,22582558.00842157,32165926.675354987,4.928487780149238,4.380880425179725,75.30596197454963
50,69,4226459.932910495,2438320.14358427,32537769.62978638,10512394.257432844,3.981838268058514,4.586093428692614,59.82569551917331
36,55,2852174.671614836,2500334.527710003,15322769.622157,28550426.1159083,6.027993348505861,9.316561601899757,42.1028101337746
37,63,300000.0,2337746.255679215,14783577.036197104,44033437.4744428,9.229677492700318,9.48726855293734,32.01498664539228
40,65,2211472.764983481,1431452.642803311,13831799.980392735,18570288.78963364,5.093527113136883,8.510336564266645,45.93464045770186
40,61,3493285.05686279,298760.6664336908,16973571.642008606,28765581.163104057,4.8944996661664,12.846195823244765,72.83228219693247
30,60,300000.0,3319348.029383121,23591237.798116155,30146590.280199245,5.465477923801104,15.477121222997518,35.48197355572383
32,54,3150833.05488478,3055037.752652968,13968419.385783492,36054963.75737335,4.383842389991231,14.6988564774412,48.141505359241634
48,53,1339508.801618273,1291137.1210401368,18133541.08053904,13764742.373029226,5.324223430408988,15.406260919302316,39.17593086584238
38,59,943255.7025111578,1481138.9290341276,20790870.84670484,52702057.87729258,7.980928513726594,7.631814250708288,49.04984610197353
41,72,4871087.695772262,1117758.749661878,24321565.178181294,0.0,4.497793515843427,10.119176524133632,72.10036746956767
27,70,2039326.4086428287,2374252.503808468,15516680.302469311,24194908.256535683,7.101405593963284,8.541189382542798,42.27817282150492
37,63,2485768.179442229,1504597.0366604838,16053136.067593932,24427689.4040111,5.455386545195611,10.889229268462245,49.63083129438932
44,64,6176893.790493259,3111809.262506825,21396849.89391041,25782601.218830757,5.178672428351983,5.336794553365535,58.36851834959051
47,60,1396596.4214475567,1861708.405453992,12302216.001656223,35024618.06858599,4.709544847708326,11.517017104293346,39.35944373492942
26,57,4385215.529134779,2630363.9934062776,18919506.7719506,14292394.858673628,8.63478902119483,7.898952006968491,38.53386080516863
60,64,4405002.985416311,946259.048370342,6156360.331546852,5073647.602572128,6.589051218164002,9.18444400478582,42.702235078288695
38,66,1381743.611407335,4609169.684458237,11632387.18952283,78203.12304108962,4.181646533397118,12.584915624738777,13.12586504408241
28,59,775267.7372361082,1736617.2256392243,0.0,38640365.99103872,6.909979782814615,13.46445510827102,28.861356267676268
55,60,3354532.333861418,3427473.9344518613,10247742.639390277,32730613.10692699,7.3251885790571665,11.718058676747948,32.546958545539624
51,59,300000.0,3473772.4341256246,32113572.663902164,22517299.54350846,7.260497330335018,9.665778522801444,27.458062641281124
40,62,5035729.401871243,3349409.463275328,8945582.497083824,30089908.990009684,7.020196024026731,3.378065918368788,36.80526486421676
44,56,2674135.8255293854,1785707.2986182363,13127348.075195454,14333755.880326848,6.327025235661977,11.875567145532186,39.04567962067978
46,58,2141590.7897735606,3100466.389640145,26556380.477274425,8412706.198418576,6.727292718186194,2.953980617295532,25.11322958002676
34,62,1019594.0199490064,3115811.763249646,0.0,20822773.27079077,6.988483136124045,9.446392040530162,9.389674914919542
54,62,1415662.8244750896,1028688.952036854,12160426.837697748,29824068.190341964,3.356142305464917,12.472129029973416,52.06992684435597
56,62,4208737.99907295,4331355.720272044,8085006.653468623,21647813.886847384,6.014247977294987,9.246984432140511,22.283832088840022
27,56,1543014.6570417206,1955183.1503770195,0.0,20145728.054700032,6.4488711101824965,12.467225954567477,26.72786983842694
52,60,4370931.188437906,2941289.211621442,10377378.90568096,38480124.75708887,5.470980753239867,12.615801716922356,48.738266864789665
43,63,4152909.6659599096,1800007.4496769558,14557899.972595291,43667213.52837929,3.956264524849759,9.974513419509291,66.06983025389458
41,65,300000.0,1570777.0712540173,19122415.60822655,10122280.76375972,5.491288840664871,9.135254148890782,32.01138771227403
44,64,1192012.2381334982,2742876.160737912,14424021.289793247,24320891.10884807,5.494364043236263,11.750747761634177,29.871798979132198
52,67,1986464.1608016791,3419575.681783368,19140680.322693333,21696775.45302464,7.088260639633609,13.383107795273542,31.265338807267852
34,55,2624459.7188497377,1045353.2730947492,9808852.78169441,45982760.34322326,5.455145411334218,13.363036985148195,58.92768426767131
56,58,4446814.685709932,118390.84995319624,20675009.69659477,13408642.337854652,6.9646089343793545,8.32086655786847,57.9539013118445
39,63,2672690.239999666,4473268.138810841,4820732.334440857,24345974.27061842,6.70511177930265,12.968556036427705,21.124039787399685
33,64,3518866.534037832,595551.5770606478,18320546.127178367,14195345.213339671,5.854772585388743,11.91920676877258,65.01804466715552
40,64,2607697.2301651724,2738366.496063072,17864846.08813785,46330683.47952643,5.719564296410708,4.689290813842789,47.238568939883315
46,59,2132832.6265119365,3301320.847670168,15945590.823774649,40566775.42883057,5.100111207305429,11.2661730282142,38.208444093813554
47,61,518177.21060884185,2621549.325883414,7347625.076955205,28159883.00480903,6.44824541653614,14.129820368000608,18.40135441345826
54,61,2388278.9523121337,3428317.6421800386,23163438.594314024,33355303.68526908,5.388540460171968,8.990529076988585,36.88503069082506
35,60,2683373.349476007,2160285.1261780504,4181193.188723188,27238275.757131685,7.029910061934197,14.479871027538692,37.5400605857992
36,56,2504281.336294224,3416772.427066653,22923974.03392434,11247466.495940382,5.932223120196966,9.497977627940148,29.87265388145683
58,62,3323762.226151835,2163031.8422672125,9835125.593173925,32405287.59401593,5.111665436321935,8.765656522611632,43.38770113873207
47,66,3683871.220792945,0.0,18662875.461554,20258778.60330164,6.4078085803172975,7.587165811401905,63.140226756834494
51,62,4672029.227172065,659653.5208397049,14378613.028056117,9615510.766946876,2.879021124244512,8.490557624315223,64.37897993340236
35,64,606072.9858734789,3175844.5793885966,14421265.972593322,25343256.84960891,3.545860400987146,11.38034479878146,33.31258899858666
51,59,3946456.9457418495,3681093.5384644456,44796678.84563308,33949421.26003423,4.958083604956301,10.7783798573451,66.81170762559208
21,59,5150677.179548521,274303.38957047905,25638996.01822837,11801268.940105274,3.4905206225119483,7.608547649174751,82.49052813888203
75,76,2300101.82560076,1242648.8715590332,20048167.28623479,33656859.99464928,5.684026841939749,13.772659606042875,55.82904869837366
37,62,3971508.095042004,2486996.871659581,19763343.05367144,38111072.88762279,6.579659675494387,10.330613211311652,61.76134094866259
58,63,1096476.001052154,1731087.9425791767,10952261.130605849,33050511.69064599,6.364935950595221,9.760424128327482,33.35672314007903
60,63,4504398.349083437,2538509.108364685,28526817.200379908,7845738.211955186,2.135524023083032,13.888915244899078,63.28905461342984
43,63,1344724.767148156,965612.2277559056,16628384.011765648,50320604.50958666,4.808597212454043,11.577516947360534,58.72496077774311
41,52,3755378.447195729,2781044.875648529,24980033.05036244,13720547.836988138,3.047281666884153,6.769957816318394,44.69645250818891
31,62,3680794.5698237065,2289846.012224892,33027366.98075576,26502479.007610887,5.681533482474524,11.856335546864145,66.74846881242705
32,57,5510038.538696058,887420.9639327168,5525648.658515712,37821036.910845175,7.071193926242254,12.55114388082452,69.2509274671671
46,68,2300855.104055463,3608720.3776867976,25137361.83482162,31444791.91588543,8.294628044759515,7.581440198345208,34.39148805027562
53,63,5350257.15364827,2379610.506436848,12970713.245860208,26891791.137843307,4.127379554747309,2.695557049805161,46.997707666034024
50,58,1478954.633994391,1931404.521354488,27585183.14402328,30131556.193935394,6.039130631321237,15.38124611962941,46.63944160609833
38,56,3655217.645832556,4105003.1769085154,13019892.591641102,15159268.780773208,5.314914792844629,12.799159396984717,26.06101650156902
66,67,300000.0,2320676.604389253,10373890.930393854,29522542.44261056,7.722609220195746,8.748000248889516,20.13401410050255
38,64,1746105.5743642745,1706848.3060411883,18596135.52322713,28305028.049486894,4.124020849154074,11.45027397721843,50.987650154765475
44,55,3185011.7357576927,1422646.0268452845,31239488.460732467,30418411.039330103,4.664264853016761,10.713747327100462,68.46198849895423
52,61,2605548.704504501,0.0,12339162.4881913,37766679.5291933,3.986705237637311,8.569494509442606,63.34104908455632
50,59,2321999.887984728,2748770.203718993,26800681.6476014,33004189.728892397,5.439116893450412,10.027639782590969,48.03012486065533
42,61,2932740.086205705,929028.1020370903,13633665.025670672,0.0,4.168491507216906,10.731850290166465,46.19295807018665
56,61,3381101.2015783307,1109156.899627255,17167706.811916236,50651891.22267723,5.296580986503779,16.400405242772724,68.05971104157436
47,62,4153852.7279468495,1497596.6432056827,16418579.168862397,8731199.54042105,2.565434504933982,12.214612030897957,55.42625048878092
47,55,2641215.9197596386,3037983.086422559,22513788.88774818,18768089.552595213,5.820532257549597,4.346384147100277,32.961201197693335
40,61,3980523.744416528,1286654.956883074,3365233.33494734,27353015.16560769,5.955883647095074,11.560757772460027,48.68357130154641
37,61,300000.0,1660930.1774774394,15545670.449241178,11489386.975686649,5.658223797289538,10.795074106783874,30.154123092880614
26,62,707610.748485792,1334414.098674974,10309598.130847877,60692496.74594024,7.495005576958247,12.817813105248677,51.57093361719464
43,64,1477485.2782887006,2327822.858199737,19460842.17622704,42780002.89657784,3.924517510020186,8.215724885809577,44.97767590581062
43,63,4560423.590410234,4301852.184637275,17083975.817014713,27003819.79899854,5.205021930984711,10.689353439746135,43.41734868665383
49,68,2830579.2888026643,2429348.786134516,13147040.269497454,11288832.161539355,2.2308220369671665,8.755429270600727,41.261478391306056
45,55,4653483.097789235,1758536.1431491289,27250415.292529557,6012790.653228808,4.99710664419699,7.313452289521868,56.30008122242553
53,60,1691508.3235755323,4855585.145498795,71439.93274415843,38217436.48619404,7.6005945904267636,9.995797336950476,1.8281424952332725
40,65,2575637.915798224,1155764.8221031292,7811872.890865681,33045806.16114564,4.962830014579371,9.263753653397677,54.272948793651004
36,65,2635963.561455001,2121321.250081756,7853043.5922742225,35578888.67794657,3.3556864441311305,6.878704620207726,44.01072974517137
53,67,2417906.2532780794,0.0,26838864.344920754,10654575.571752615,7.595698102181986,3.2981934780752216,54.37865189566358
32,63,2426519.8082240093,3457037.431085752,27512376.63874817,26976963.85073834,6.6988726527925095,9.612701838729928,45.34063148177089
49,61,3614071.7757337247,3187166.308697205,18301218.32435256,45424153.6203918,5.217552243713425,6.844947033082788,49.14373040248093
44,64,1221873.9599556306,2539037.222553754,24659244.46536065,18422745.05448429,7.085043979227708,9.67487939926334,34.39566652545838
42,58,2276687.7886000066,2470168.5025598784,0.0,19386274.101788644,5.865739974767312,8.87602699902063,23.056390272115394
38,61,2083370.8501925948,3555500.188146432,17319802.59492892,0.0,4.86237037049513,10.6488166553071,21.408052087201064
54,60,3961299.3732994567,1511445.1444405927,17801052.007072378,0.0,3.488953371016861,7.215205234659924,45.25816326352846
39,64,2977465.945723168,3350984.425372418,6509033.012587007,28757032.484021317,5.016803179895595,15.016135716725978,36.028643802192356
63,64,2428153.1125679314,3139805.1138571044,18706800.983957984,29785861.978731148,7.343499771269535,9.717348480783244,32.75784923648002
35,63,903512.7257788548,1974381.01382872,18207550.936161265,23004343.688601173,3.9239861665599767,11.344486859970749,46.38864528188015
34,63,2447083.3336234507,3006421.115622988,9316347.685257817,54654749.33169583,4.993466708349673,15.67735954151215,51.91395661002492
44,68,2957092.6177104875,2594000.056943295,19689944.97218155,35084621.70714499,6.071999002951227,12.205549460587465,52.56368299284113
47,60,672784.6818022663,3364773.839596795,22516740.312515616,35147512.65086859,5.79931773996814,12.224057887964513,33.693457434844284
21,68,4417448.950072017,1593542.5711855865,17807300.606607713,30059021.11048165,5.726616734516758,6.688244684580754,68.29037962073131
27,58,3551895.216336652,1770153.1948490487,12776396.259654816,33920269.09842142,7.276772431801896,9.833060056799678,54.93194701610534
41,60,6810843.243439428,2218036.4291133783,6789782.130577494,0.0,5.918870383792412,7.099079491052718,46.0377298828469
26,54,4727791.444790679,1585448.9666879822,23465192.988271043,33465960.326601677,4.150767308553514,12.530314430909367,75.78922744171697
36,61,3151572.112007883,1275966.524916764,16867444.050350696,41934298.247926384,6.408732113773025,8.299189065873176,57.14424963109012
30,61,3673047.727649296,1842672.392851248,15344285.837661805,16064921.770862138,7.079025825265093,11.245452800184466,50.02466425374626
38,61,4996455.106275877,3585623.7072213003,15932723.556498015,16494271.383158015,6.43250857061888,3.948559727696892,34.209108860625705
34,62,957091.1636687228,4182077.494016871,29854453.06618251,0.0,5.0813759713163575,11.755486768771776,25.334525516845183
56,63,1515507.840921324,1450801.2170546649,10611956.394319918,34722134.12360222,4.252160351322838,4.253705841123778,38.03320975362748
41,64,2985577.0619843896,1592492.231022696,10411244.152839348,31938910.04845574,4.679968991806845,13.916268262146282,55.07304524697054
38,69,3152986.2341878708,1895695.590571976,4832278.273972914,32550626.82236948,5.206115286019655,16.086546480248998,54.039728280512264
35,65,3731848.9270506375,2535556.9364926657,13562009.387194524,32388437.19352723,7.61401555087853,11.292605939033107,50.07344197703498
36,61,4700149.690202426,1330606.3677050425,5872385.261330095,7416955.274687428,6.1205924875299695,9.745216526955074,45.76553349618718
43,58,2808396.728557812,3980706.743486774,2164514.7505022828,18260999.58948764,6.95718441405771,7.531662740917721,9.28078959562049
41,61,3732197.2475085794,4753757.233920963,12573644.163978092,47311726.71608324,4.69265692931477,10.45256360157679,34.517488985566175
48,71,4865801.413273703,3293162.020090013,9313938.737263232,28384674.448506832,5.006725305042238,8.503026142537758,47.444485112383816
61,66,3194334.933147321,1230160.6499075638,9628192.02509065,25258804.654960256,5.275349351622266,9.199828268538573,48.76607987001288
35,62,3721793.014233222,4364188.722238234,19677838.520780485,24221966.96080854,3.314525207038979,13.105865315975244,41.98589131629472
43,69,4091024.619304984,3080178.203760842,27142851.89622882,16457628.593486788,5.342134363275311,9.389435087088096,54.32531515780603
49,64,3350613.531695324,2073821.489355825,14205075.127830625,48736359.526437074,6.07987297041764,9.142618979337774,52.77187669292175
35,62,2675738.203621844,3241595.255301004,26642493.691786274,30794743.862994734,4.431089462883692,5.157122262978555,48.1431656160913
47,62,1425095.2435367862,2251671.80448808,26430041.33277242,0.0,5.04935357583163,7.464514176767664,35.221968282508406
39,59,5550052.202381017,1312189.302213763,12959490.34968852,32471209.602715608,5.238921450305196,12.492583484814734,67.5719873604777
37,64,999295.9749238888,844665.0835701269,14614596.561853694,5490302.806829724,8.19053831232345,10.62486179769757,36.843489751050434
39,59,4761723.544665346,661421.3741188201,7358633.106051672,29508184.84070352,5.151882712086379,7.645610540446871,62.19128309956431
46,65,3088325.003614889,1515107.39640542,2501593.741768965,14691906.276252387,6.068946363674235,9.812890162984404,37.09471519822084
29,62,2150974.1148009542,1123228.7508552838,8195624.517275791,27420828.493525367,5.860090632745036,7.815002202831234,44.67715901174569
41,60,1112159.5121495356,2803017.211114162,5335321.402704649,29081348.94739298,6.695408136947031,10.267302932444329,23.713475993094637
39,67,1973119.1335557117,3891224.948669212,16127678.521900512,23729524.03366046,7.12656081008333,6.269571502235916,23.9611539645357
32,58,1039300.9310741606,2694176.1591662345,6388272.269091137,34578345.58923541,6.684628591061914,10.117473708053677,24.482568911812503
23,66,6476180.824043591,3200944.356239436,9763715.218149276,12730580.760688163,6.750539932110649,13.1377183400294,56.98002491570246
44,62,1183816.633366556,1259595.247286743,10167669.605850223,47442257.55001975,5.0711141053631605,4.596875402835553,44.564999033274646
46,60,5778166.449159471,0.0,15438040.820731914,13398830.370168692,6.274920714018826,10.694643952882,71.85446873127279
40,66,1915113.8207523795,0.0,12292789.52629457,44067022.35722064,5.856684373818573,6.961725562544023,63.32195601246459
46,63,1528370.1002140609,4863775.894190251,11354707.893911092,45090684.07347856,4.481818450858872,12.152503593944871,25.294762590931857
22,61,5955402.411985533,2246526.625912053,18711793.82107126,20705137.103459623,4.42042267273129,8.56470361169301,73.76663040130289
45,66,3285525.976778279,1401150.7627851088,6640618.434392281,39463406.566962704,6.554616632695398,10.63705001451854,52.26726443821479
55,56,2062687.9797312876,3266860.979836775,19770340.901868824,0.0,7.100827236503985,11.532961286444802,20.196090482796805
45,58,3118985.407490225,1374269.2429671222,15849266.91149954,22856632.20795485,5.428267368853303,7.689787247411873,44.26202240789014
30,58,5014506.874652642,85200.32161257812,9258878.299603514,28541574.466581564,7.720896967493177,13.13949190259004,66.57157024095612
46,64,5153802.376056801,572809.2553872992,0.0,39720690.66469701,5.997348815174536,7.165484364527662,61.867666561298456
29,60,3703800.696839648,155026.797182963,11390246.60596687,56063933.84732582,6.687916314325329,9.06177479500591,75.69274478921984
61,62,4208583.805946461,1488232.0141152884,13273860.482367134,6184102.746626016,6.160048237249526,8.330747002834343,37.75726405224327
