age,monthly_income,current_savings,investment_horizon_years,credit_score,expenses_per_month,debt_amount,marital_status,dependents,has_existing_investments,equity%,debt%,gold%,real_estate%
62,106302,190474,25,689,85088,11917,1,0,1,32.34949602845775,21.28155196132572,29.2974802807983,17.07147172941822
41,15000,93318,24,718,8072,48019,0,3,1,32.61187701362996,17.37876171540788,28.24479008761878,21.76457118334337
42,15000,303411,16,630,11943,419564,0,2,1,28.19791357908518,24.119210817287545,30.504183025164856,17.178692578462424
24,68500,34373,11,793,49998,2418,0,1,1,40.06446784247824,25.200489590335813,22.762432476955784,11.97261009023016
38,63144,86529,21,827,50322,213019,0,3,1,39.47881003054795,26.515751390554236,18.653788569074237,15.351650009823581
25,45902,130452,31,690,36145,606582,0,3,1,34.95427440961829,30.793440104366727,14.45224203026713,19.800043455747854
39,60415,21551,15,612,35754,68810,0,0,0,32.41649674449232,22.08072804492007,36.315381405869715,9.187393804717885
22,28064,141842,36,672,14617,343881,0,5,1,40.57737236854662,21.452739901640456,14.080315893255477,23.88957183655746
32,62764,55006,1,552,47643,36318,0,0,1,31.731208445676767,27.494582306051495,40.774209248271724,0.0
37,66288,41722,28,580,34265,484085,0,0,1,32.52117510213248,27.214419662705254,23.941308948161346,16.323096287000936
30,96441,24488,33,515,34105,237271,0,1,0,34.71630086124043,21.785309092475234,23.658748216786005,19.839641829498333
54,117218,68896,3,600,95568,259224,0,3,1,29.12998310480917,32.05629774323188,35.169495811694624,3.6442233402643263
26,51972,423172,15,551,27977,16766,1,0,0,31.09971443347374,14.3512693689097,30.40267976358046,24.146336434036098
28,21801,5039,33,700,8274,244884,1,2,1,41.70441178835599,21.92481893794021,17.43853222767014,18.932237046033652
31,71549,305856,32,590,49217,341312,0,0,0,30.64700202917202,27.45857530130783,18.814691638747473,23.079731030772667
32,55986,81030,23,672,46684,205143,0,3,1,35.774011323229836,25.42571751153379,22.14553877528139,16.654732389954976
29,54657,131940,26,710,44631,11497,1,2,0,35.17300780296067,22.889628629719503,22.439088254794235,19.4982753125256
22,15000,115057,17,744,9490,10630,0,1,0,32.17567311191335,21.159438702463092,28.54141713165491,18.123471053968647
28,62958,416030,9,622,22214,53106,1,0,1,39.3688304623929,15.511713180587547,30.558703135220465,14.56075322179909
31,72686,235238,5,675,52185,146463,1,2,1,32.27691555546196,27.029513126875322,30.585440816211896,10.10813050145083
56,89802,670082,29,677,59745,1504,0,1,0,31.93616565307456,17.370966530045102,24.989836512567614,25.70303130431273
30,44835,253115,6,752,19103,361048,1,1,1,37.09182433714088,21.770417633524378,29.032254730579194,12.105503298755558
41,35239,56131,35,713,29612,89446,0,1,0,33.37106014491001,20.16856379654473,22.56063668557994,23.899739372965307
40,44596,526992,21,754,15697,53250,1,2,1,38.26563360265683,14.40430626083116,26.45240724384107,20.877652892670937
68,88010,657342,23,517,46101,98853,0,2,1,28.48274220585813,18.053897941906673,29.880762785100366,23.582597067134834
28,101583,21017,35,597,36236,150963,0,3,1,38.92124920251502,20.898739841641333,18.196544465605392,21.983466490238257
56,93630,370093,2,733,79320,38306,0,3,1,29.88626940507915,25.43293334963691,33.91281175112419,10.767985494159744
49,79431,174599,9,696,25515,41289,0,1,0,33.788883776039754,22.98138809749044,34.69134980793639,8.53837831853341
62,59035,408155,13,640,32791,75773,0,1,1,30.30264177326631,17.75632047266248,35.98304982343536,15.957987930635852
32,63712,395814,34,612,52056,133014,0,3,0,32.307471012367124,22.723964768110132,18.374542130920076,26.59402208860266
34,68086,355174,16,713,30695,147052,1,4,1,37.09134255426988,18.939103485279443,26.139964250809633,17.82958970964104
68,52436,346436,5,492,19034,46998,0,2,1,24.5730678372953,14.176112325040119,48.16889185923204,13.081927978432544
41,86675,20026,1,713,32607,46720,1,1,0,33.024884858046335,25.083853879508823,38.86416554508394,3.027095717360911
42,15000,24787,22,657,8144,80123,1,0,1,35.04669274979748,16.461826321332516,31.302884230781885,17.18859669808811
41,15968,20050,26,611,8896,93686,0,2,0,31.343782679471587,19.106773689605557,32.29219500955449,17.25724862136836
64,15000,15271,34,690,10962,125778,0,3,0,26.36828650700897,17.90444812934119,32.75951234241403,22.967753021235815
50,35934,69736,21,619,15910,115389,1,1,0,27.474309207843326,22.33628328377491,36.250552893283874,13.9388546150979
59,100386,184301,7,652,72388,55925,1,2,1,31.611846671508033,27.111028437140995,34.59207254476037,6.685052346590605
40,24331,70085,25,646,21882,42268,0,0,1,34.37276979940183,19.14029744018766,29.463756103789475,17.023176656621043
44,25436,203846,12,710,20820,44167,0,3,1,32.55846974995117,19.134974061107947,39.526624390868044,8.779931798072843
43,35239,274620,31,663,24009,124412,0,1,0,30.88737849275873,17.843772824608198,26.407389126492447,24.861459556140613
27,93225,175561,27,497,80541,68119,1,0,0,32.60250370071681,26.536286442882723,20.858951600104835,20.002258256295637
29,103059,100109,22,539,92203,17313,0,2,0,32.15377736779985,29.958282389895537,22.86674478125712,15.021195461047505
21,90452,56047,34,563,58085,713,1,2,1,40.405932104243504,21.71430406892635,16.004729217576315,21.875034609253845
46,92311,21256,17,687,42848,3615,0,1,0,35.9166986004375,20.84830764781005,35.23080697751125,8.004186774241205
58,109557,108885,11,695,93012,242556,1,0,0,26.748170965699785,32.143788031099184,32.21041021102566,8.89763079217537
58,15000,203446,29,784,12097,73460,1,1,1,35.500742577480594,12.401032792441335,28.580515553698156,23.517709076379912
64,23253,127138,34,569,8156,128553,1,0,1,33.102996492790425,12.814608030851016,32.08199674446906,22.000398731889483
42,38978,204524,37,755,33592,317472,0,2,0,31.831031040574715,23.786713397124817,21.211608184670805,23.170647377629656
64,63112,65328,26,495,32801,16199,1,1,0,25.197317494851106,18.31685159143632,38.45472215017396,18.031108763538622
30,63015,11061,32,651,31082,71221,1,1,1,39.66710329346644,20.063405154686926,19.39371496845305,20.875776583393588
26,63483,235914,37,670,32119,92940,1,1,0,37.78591054167404,20.037234259089416,15.335256032151321,26.841599167085228
37,85027,39697,5,669,41834,221067,1,1,1,36.96356228116011,28.71145585705631,30.82328510472942,3.50169675705415
58,15000,153257,20,625,9144,608416,0,1,0,20.2241975636111,27.153786200603964,36.005000408653565,16.617015827131386
44,55790,260982,7,659,36144,149241,1,0,1,33.184353611278496,22.282822168786637,34.651815129435256,9.881009090499617
30,67968,23966,23,551,37748,123211,0,1,1,35.66831412658348,25.268440700931798,23.834857268439062,15.228387904045665
28,50235,146006,1,719,27506,303557,0,0,0,27.457042268412103,28.382456382303843,34.996463611301195,9.164037737982852
41,65674,187067,39,670,48755,217961,0,0,1,35.11805348870639,21.25037939016498,20.575790971980187,23.055776149148443
26,90666,219602,3,679,27364,240337,1,1,1,44.138084365046495,22.51280461921501,25.050740502693465,8.298370513045029
41,61867,25564,3,628,53708,325,1,0,0,25.61268511101515,29.21783543261437,43.13680904493286,2.0326704114376124
59,124134,278981,6,624,90451,86692,1,0,1,31.205595973123668,27.882093963534054,31.7968827745857,9.115427288756587
44,88527,15821,31,692,64124,183193,1,2,1,34.794703133661976,24.50527845273895,24.314697753917347,16.38532065968174
53,67984,117296,27,777,37607,24028,1,0,0,33.15646002772613,19.11970458782262,26.960640706250956,20.763194678200296
38,75112,93749,29,539,66058,167054,0,2,0,29.226580222250604,28.50933489783623,25.390797228342688,16.873287651570486
48,82300,40116,15,534,24705,1104,0,3,0,30.01589051546962,16.109386878383106,41.57908829230253,12.295634313844745
52,110563,57510,36,671,38242,102727,1,1,1,41.13268648059876,15.315681567014483,23.37854329026862,20.173088662118143
32,95229,28744,5,623,74510,228722,0,3,1,31.190421872382135,34.20647998954763,29.44410197079633,5.158996167273912
68,75426,88744,3,660,56058,67738,0,0,0,26.684573685976936,24.949369912684794,42.93220604236706,5.433850358971209
62,38140,5785,25,648,17651,161396,1,0,0,27.99645625542239,18.51779944127771,36.52029984871344,16.965444454586457
47,72448,351594,32,700,47587,90705,0,1,1,36.62126627748671,17.339407524802642,22.104728058626726,23.934598139083924
30,77368,28562,21,627,47908,125053,0,0,1,39.01541237708865,25.932481663000324,21.235305303633645,13.816800656277364
66,83336,347474,17,553,51357,87246,1,1,1,30.825508815749618,19.258089974565134,36.2098290801084,13.706572129576847
62,37983,318720,9,587,24967,77514,0,2,0,23.11255920729419,16.023339966815257,46.571067190913126,14.293033634977423
52,82142,96143,26,637,73619,221136,0,2,0,30.629345919985184,27.59145942688611,25.715432367903663,16.063762285225046
62,84015,110177,22,550,74975,11680,0,1,0,29.19889511759853,22.48990631944192,36.570947092955265,11.74025147000429
46,23704,57506,23,647,21073,105436,1,1,0,27.131854679257778,19.21881201315429,34.77648716869982,18.872846138888107
45,23957,922911,11,655,15073,14634,0,4,1,28.566589971091044,11.594893690698978,31.313081015001305,28.525435323208676
31,93540,177761,10,621,45914,99286,1,1,1,38.99347419286984,23.712658504597087,25.997327227448835,11.296540075084236
43,34345,485211,23,667,21845,397569,1,0,1,29.686427297956897,20.05525732157183,27.618360467917704,22.639954912553577
54,106132,85727,5,521,71491,7055,1,2,1,31.610476002681864,25.175573898830372,38.43869967253563,4.775250425952137
60,51632,343316,26,574,25137,65783,1,0,1,31.882799587388682,16.839226767180072,33.0466279152589,18.231345730172343
43,71546,95141,4,559,48627,194321,1,1,1,29.855926897413553,28.551369401209342,36.71106760419258,4.881636097184538
49,70089,322579,27,720,47183,55386,0,1,1,37.123110510481155,18.635680598149673,24.763476586630194,19.477732304738975
51,38566,22452,38,834,32475,88155,1,0,0,33.20963939058697,18.84322809774686,25.641875470549593,22.305257041116572
27,101714,162072,34,580,45014,14621,0,1,0,36.10795922946121,20.0841056953148,22.38862331585073,21.419311759373247
60,51661,181663,3,631,37121,30289,0,0,1,29.059364794882597,18.751225482825998,46.52801053831648,5.661399183974928
53,61764,170818,32,595,35233,139166,1,0,0,29.958906743358575,19.754884017293573,30.00207897489543,20.28413026445241
41,15000,94792,26,668,5669,211642,0,1,1,33.88500508974545,17.00612736462944,31.30957302868838,17.79929451693673
22,19908,184280,18,601,9749,124770,0,2,0,29.575792391794632,25.856392471352326,28.241350164452854,16.326464972400185
38,93814,43797,7,673,31368,217622,1,3,1,37.58340760899947,24.353422684173413,30.89297122667868,7.1701984801484455
67,59834,144955,13,703,29414,111664,0,1,1,31.44994688256231,17.849799107428478,38.42290882635103,12.27734518365819
53,42433,129274,6,552,14486,199419,0,1,1,25.795596480509587,21.88882158689208,44.07036578261103,8.245216149987305
57,42915,61316,35,672,36703,488149,1,1,1,32.890342426119275,23.974173958757746,24.469015124785624,18.666468490337355
54,76458,241436,31,506,27604,10375,0,1,0,28.158933124092606,20.11151969631955,30.29266628968032,21.436880889907517
40,97811,13493,37,629,77310,78390,1,0,1,38.328282913482944,24.899759246820818,18.28263895158871,18.48931888810753
55,43148,30090,4,624,36402,25271,0,3,1,32.46553923569687,18.501945125449513,46.785315701525775,2.247199937327835
38,92876,101928,4,632,53924,75110,1,0,1,33.77475536152376,26.247269396756888,35.043899320429006,4.934075921290349
66,55198,355710,8,625,18345,83079,0,1,1,28.624737394990106,17.173271820203524,42.490695538193165,11.711295246613195
44,75019,136967,38,610,49322,116718,0,2,0,34.60662577750607,20.160186671782213,24.053596842946042,21.179590707765673
28,15000,295293,11,629,6612,69428,0,0,1,29.959361649732475,17.409116108734736,30.918155657347206,21.713366584185597
50,15000,116627,2,669,6089,47114,1,2,1,29.09661685565301,16.721348279140525,48.39721169393832,5.784823171268141
64,84603,246278,18,671,54150,5295,0,3,1,35.638495051146066,18.156403797473892,33.05363095154174,13.151470199838307
30,68248,63076,18,659,35067,4250,1,1,1,41.06336976158334,22.351789823439077,25.111027929680464,11.473812485297115
43,72110,270107,22,604,53233,23086,0,4,0,32.59651961816671,23.661891820853853,28.411832749573783,15.32975581140566
69,27637,82182,12,736,18095,71519,1,1,1,31.097166138814803,19.74552837185565,38.77384358646325,10.383461902866301
31,47333,130932,17,772,37753,64854,0,2,1,37.73290147145111,19.827330057582817,28.252932574077732,14.186835896888333
22,15000,30951,17,547,5025,25390,0,1,1,39.05316903132962,15.017697160667204,31.344584433616575,14.58454937438661
46,34577,404985,36,663,15246,207346,1,2,1,33.6818877523052,15.995584185792477,23.04292262792402,27.279605433978286
56,59314,193416,29,613,37972,138049,1,0,0,32.44003056743981,18.858245926619343,28.367260070754874,20.334463435185967
53,69835,313275,16,724,57841,50439,1,3,1,32.97276607328835,22.37494344121323,31.335169528182554,13.317120957315872
67,38612,37283,11,649,30428,191327,0,1,1,27.723128125999636,23.23817015026284,39.73767202509828,9.301029698639253
33,76565,11213,22,654,54186,543896,1,1,1,33.90431312351671,33.790833172072276,19.773909078740637,12.530944625670362
60,58852,65807,30,690,37926,33731,0,2,0,32.620135250987744,19.399389620901864,28.80601820387095,19.17445692423944
45,53222,116334,8,626,36131,54041,1,3,1,31.29078776099284,22.3551885899401,38.68272046304247,7.671303186024598
24,62509,259417,18,784,26764,593690,0,0,0,33.032335066621684,31.77947123995981,16.862534336276525,18.325659357141976
62,122989,81127,16,691,80818,17804,0,2,1,34.11888116474165,23.472200655893854,31.963967083058932,10.444951096305564
39,55170,50345,20,725,32895,9640,1,4,0,31.701269309084733,24.63985425217575,29.211216360836428,14.447660077903087
38,88567,74573,39,632,46999,88324,0,1,0,35.342834322775076,22.316502090911168,17.96222853820148,24.378435048112284
57,76389,194571,8,640,63604,75830,1,1,1,30.095935317825695,26.294423422497363,34.42219264778465,9.1874486118923
50,52555,65568,30,715,41920,9783,1,1,0,33.64834133412541,21.648420594274832,25.138627091858034,19.564610979741722
39,15000,619384,38,707,5190,41105,1,2,1,35.04084745203928,8.416942096774653,20.475542271630616,36.06666817955545
43,41183,30775,29,550,36712,65147,0,1,0,29.19722218050519,25.06812467167454,26.785072688075047,18.949580459745224
36,62292,223801,13,660,27283,207258,1,1,0,29.679742178980018,21.417708309489047,35.452504714335944,13.450044797195002
21,56857,142330,17,688,24403,147655,0,1,1,37.918504685513575,20.364489646218285,24.395779573280173,17.321226094987964
32,98899,42463,17,640,85675,295146,1,2,1,34.43940189240575,32.871222777539174,22.74692693813093,9.942448391924156
44,37995,224137,9,680,21538,48506,0,0,0,24.580035249010372,19.48765585598437,39.92142677569622,16.010882119309027
54,55596,94940,2,643,43543,44420,0,2,1,33.72478691564311,22.33807171117619,40.65091646443918,3.286224908741523
28,76091,183513,24,470,35985,74651,0,1,0,33.26612002359746,19.827565626912065,25.710982439637675,21.195331909852797
38,51656,173675,21,545,42559,907,1,0,1,31.527419488254292,19.648792523288687,29.77680985769598,19.046978130761037
68,89210,18761,2,728,71312,27880,1,1,1,31.53396212321192,25.786021164625716,41.53836833778899,1.1416483743733707
25,27373,293196,5,630,16743,28510,1,1,0,23.750572756809312,21.317850205194755,41.64745060902466,13.284126428971277
46,15000,183049,17,665,10845,7564,0,2,1,34.63799104570748,14.982832841188335,35.162031963935014,15.217144149169176
50,51407,242688,24,650,45156,72865,0,3,0,28.787981158891395,22.1052693718478,29.558858318232335,19.547891151028463
33,57869,95005,8,584,33056,283124,0,1,1,31.447910919790477,26.223062212464992,32.827453658496914,9.501573209247617
39,66543,34718,30,613,39694,485,0,3,0,33.35970347902513,21.55467405976314,27.05964026014148,18.025982201070246
49,64154,63175,22,676,47068,118797,1,2,0,30.651662441204447,27.823243590239844,28.147379073233747,13.377714895321951
23,47748,370782,24,684,25395,253766,0,1,0,33.849330923437776,22.65387275118011,18.608008534673477,24.888787790708626
46,15000,444947,26,825,13151,13650,0,0,0,30.13260662393098,15.922282289592857,28.355221415083804,25.589889671392363
60,56439,105204,8,612,18300,299044,1,2,1,30.70811682371144,20.538912561328228,39.42889628416209,9.324074330798235
32,28823,56793,12,784,15622,204794,1,2,0,32.094204898706316,24.313343005556153,33.77557031131626,9.81688178442128
22,62117,209678,14,581,45240,28983,1,0,0,29.07962900652527,24.71527753230885,30.854207839566598,15.350885621599275
31,26760,232385,30,689,14922,282900,0,0,0,31.95395242816293,20.932713018399273,21.65991282523212,25.453421728205676
64,71376,270388,35,664,32515,195567,0,1,0,30.791692241459895,19.664700281074676,28.13593870414774,21.40766877331769
48,110037,5052,31,640,60308,14171,0,2,0,37.652224174236885,22.25461868217432,25.15820851340116,14.934948630187634
38,38221,5000,28,650,31681,213059,1,1,1,33.83041173819017,23.709933135094285,25.068119599056,17.391535527659556
33,22047,70696,27,600,13850,93754,0,1,0,31.419333155727813,21.832788194649286,26.953477664234715,19.794400985388176
57,94335,26474,36,722,47268,203112,0,1,1,35.64582144865257,23.196578395224428,23.167671759181076,17.98992839694192
42,113010,261546,1,583,79436,115375,0,0,0,26.636356856492622,31.752748412929044,36.09213278630528,5.518761944273062
32,22633,121775,14,675,15098,59681,1,1,1,36.51640446661005,16.034098304792305,33.85576915930197,13.593728069295683
22,57254,279194,10,710,36428,110298,0,1,1,33.13744357980491,24.35482010696887,26.25837480582514,16.24936150740108
57,74603,31151,7,761,39889,121332,0,0,0,29.834761074593303,23.922812348952554,39.64055950101136,6.6018670754427795
27,52192,157884,14,728,17918,174398,1,2,0,32.92839278356852,23.927285040984454,30.93128950273455,12.213032672712492
46,15000,138866,36,696,10086,213117,0,0,0,31.79372562455477,18.52496500292993,24.946958219572046,24.73435115294325
46,18813,66574,27,599,10382,130596,0,0,0,28.00411413843584,18.67488483375603,30.719549356521863,22.60145167128628
44,21966,116465,11,587,12240,548471,0,1,0,22.076433005579112,29.112029157264548,37.360824853698475,11.450712983457874
32,28797,142277,37,559,12683,180908,1,2,1,35.271686709225655,19.811428581407835,21.160647309004904,23.756237400361606
36,62606,352421,10,551,28150,289978,1,2,1,29.24983796780087,21.88174629062916,30.774165019667215,18.094250721902764
43,92932,9159,7,650,71787,46190,1,2,0,27.709515097679134,29.81872832287864,36.71924393270224,5.752512646739987
60,19276,277395,17,592,11326,45616,0,0,1,28.60162338310181,15.921160757623765,41.16850929848263,14.308706560791782
29,36423,627180,12,746,13315,53993,1,0,1,37.50659949281238,12.66174441585334,25.51235424846574,24.319301842868533
52,26701,210549,37,604,8744,69517,0,1,1,36.736132482947134,11.307836168278872,25.80731521017806,26.148716138595933
35,68652,213907,37,658,29851,390541,1,5,0,33.12090548265818,24.841262418479086,16.216488143842017,25.82134395502071
57,35342,39339,36,629,20938,9165,1,1,0,30.94399376336232,17.44743128676421,31.714829696171105,19.893745253702367
33,29678,118463,7,538,19894,82805,0,2,0,21.341033625334916,26.065488888811846,42.05314247303991,10.540335012813339
25,15000,195836,24,737,5793,21088,0,0,1,39.616403872194624,15.243230148405324,20.292792097901348,24.8475738814987
31,100791,147522,34,706,56474,199853,1,0,1,42.99686961809451,25.28916066997931,14.16931322615489,17.5446564857713
30,125687,77816,1,715,43177,3797,1,2,0,36.32085856812214,23.6431886255374,32.997482689178526,7.038470117161939
33,62525,450462,29,698,20172,72868,0,1,0,37.65568761349275,16.2903292473596,19.496324462695995,26.557658676451645
61,104568,115443,26,589,85537,60252,0,2,1,31.622780913197378,26.36258775276578,27.943966957098397,14.070664376938444
66,42993,560389,10,591,29880,11605,1,2,0,20.824108161236307,17.45342901914812,43.45037931387407,18.272083505741502
35,59973,132772,1,686,46098,56731,1,2,0,27.740375719420836,29.93281409105995,39.11676945951134,3.2100407300078753
62,79538,252302,17,773,32541,198677,1,0,1,35.28156288328206,20.73688854454219,31.89385723955882,12.087691332616938
27,37447,216782,36,681,18472,17747,1,0,0,34.480418974280944,18.07743716314602,20.073716109094264,27.368427753478773
60,55216,172998,9,728,31267,492569,1,1,1,29.050397708238503,27.154096276541615,37.47275554026081,6.322750474959071
48,51513,5000,39,608,35792,7228,1,3,0,33.619721988421425,18.408328379047692,26.082418411289982,21.8895312212409
52,73132,12895,23,738,45408,40947,1,2,1,36.45312411998077,20.660277014168816,28.72007888832604,14.16651997752437
55,61862,139367,29,616,39027,178945,0,0,1,34.02503049714083,21.334374863980702,27.67573759018876,16.964857048689716
35,38178,388470,2,669,15048,53091,1,1,1,31.65321997199217,19.127897634229345,36.156619129902836,13.06226326387565
68,50973,147064,18,621,29812,78553,1,1,0,26.99827075253066,19.230230460033745,38.819254239176445,14.952244548259147
56,93442,43069,28,721,74219,24793,1,1,0,33.94447803528585,24.838522578451208,26.89223856990167,14.324760816361264
41,76466,61757,7,722,46313,150841,0,0,0,31.437614884494558,28.5667526886197,35.32145500852284,4.674177418362889
26,73855,156149,11,532,31007,23747,1,1,1,34.07982933646113,19.116070512366313,34.66648732302175,12.137612828150825
21,127680,145433,7,756,69973,226644,0,1,1,41.86867629589738,30.21440682450432,22.48357852983084,5.4333383497674586
24,26072,498694,24,840,19629,93053,0,3,0,35.51724928870675,17.001694692276153,17.575891157220003,29.905164861797097
31,81293,120492,15,622,30972,95330,1,0,1,35.625919352865985,22.032257765375842,28.848176123726926,13.493646758031252
64,61644,70164,31,640,39962,325287,0,1,0,30.53033391453254,23.44329201209783,31.492863945868944,14.533510127500685
46,70314,119108,19,749,61819,177936,0,5,0,31.696436307747028,27.643532563838136,27.812728400185772,12.847302728229057
57,65468,246860,10,655,34578,163107,1,0,1,32.836901559849416,19.31095076586845,37.06603661078719,10.786111063494944
43,38955,124371,8,650,12706,234265,0,2,0,24.024369674839594,24.071770014603086,43.18444991030159,8.719410400255732
49,28948,63137,1,802,19680,11557,0,0,1,32.71138342714047,23.314512014772596,43.97410455808695,0.0
41,59995,66149,2,542,19694,155375,0,5,1,31.072421175089843,26.61628728091055,40.63566034150006,1.6756312024995539
68,36535,226227,29,587,15160,31865,1,1,1,29.849504782133245,10.307479026345211,38.48020543434343,21.362810757178128
65,48912,11001,10,683,16093,39578,0,5,0,30.52802037435125,19.308524774289598,46.25807213795395,3.9053827134052055
65,83945,51399,9,520,33778,1831,0,2,1,31.407937566497935,15.972208546161944,45.97971728576149,6.640136601578635
69,23193,26576,31,620,18854,269003,1,1,0,25.979352559598794,18.014528061250253,36.408963070185365,19.59715630896558
47,54249,463127,32,619,40193,161240,0,1,1,32.630218999018176,19.20292891590422,22.554751220691365,25.61210086438623
59,91635,15106,2,727,46285,17999,1,1,1,37.33441019282964,22.38054310692577,40.28504670024459,0.0
60,44785,227132,24,705,37542,47686,1,2,1,28.057327741797156,20.40481717573874,32.99793646428775,18.539918618176355
33,104084,159264,37,515,72766,78456,0,3,1,39.18473195100627,23.41118119163675,17.45634533766381,19.94774151969317
43,15000,160298,6,595,8529,81725,1,0,1,28.150843164298568,21.539432575845467,41.83852650396323,8.47119775589274
36,114582,230644,8,595,39072,108658,0,0,0,28.33181172287808,25.356064056882982,34.84792110739702,11.464203112841918
50,60540,81862,25,633,44704,76681,0,2,1,34.13970761009128,23.00472729658332,27.302049044659103,15.553516048666289
24,20141,81930,25,562,10580,125515,0,3,1,37.563465703066925,17.902817319988184,25.572322479179117,18.96139449776578
60,84995,54507,11,686,40941,258366,1,0,1,34.293056269918765,22.275374265581966,36.30796381921964,7.123605645279637
36,72925,145709,35,594,34490,60914,0,0,1,36.53378248959014,17.091042693083086,23.65944947824515,22.715725339081622
51,101464,425037,1,697,30908,251187,1,0,1,33.638393781353415,21.954838512627916,35.53525647675698,8.871511229261696
62,15000,412288,23,650,11183,29755,0,1,1,29.278154205466638,15.024794394840898,34.5843115875597,21.11273981213277
45,27117,194223,3,572,10499,15529,0,0,1,32.14147199351125,14.523732106263276,47.32551741175781,6.0092784884676735
64,83102,378630,1,761,50890,32838,1,0,1,32.516662663324496,21.962681306073065,39.39803016491994,6.122625865682496
32,136486,529753,12,763,42262,27770,0,0,1,43.042382276420724,19.215266775071484,22.81734242273962,14.925008525768153
46,77257,253641,38,673,52282,504599,1,0,0,31.824494562655964,27.219342441714527,20.02481942410837,20.93134357152114
57,81903,83835,31,631,42728,57568,1,3,1,39.67824254096585,17.6915260148996,27.21431896909069,15.41591247504386
68,37162,105624,29,565,25212,126485,0,4,1,29.919710257019755,17.23541349368984,35.01458999086541,17.83028625842498
53,54545,428381,35,736,19305,142908,1,2,0,32.44659469869437,14.369608116916726,26.589255347868683,26.594541836520218
48,41405,177390,28,716,19038,70700,1,0,1,34.831786698032346,16.962666369775476,26.835136543976052,21.370410388216126
29,75070,274986,21,585,27489,30366,1,0,1,38.47367922297876,15.863860537344845,28.126992330059526,17.535467909616877
32,87886,19748,11,595,60434,69171,0,1,0,29.391871513495154,28.160470398599628,36.61117469291211,5.836483394993099
25,65572,34488,26,687,23942,77040,1,3,1,39.30224251833353,20.763856173937892,20.11406820233899,19.819833105389577
48,83863,67482,11,556,56210,369514,1,1,1,30.20919996748232,29.07404096620645,31.3895970298523,9.327162036458928
55,59138,33368,5,600,22520,100893,1,2,0,25.655649129038643,24.665323472213394,44.67080733261314,5.00822006613482
25,99740,379107,7,567,86376,420278,1,2,0,26.355076687744884,37.29276355238511,23.81136111386524,12.54079864600477
54,34153,39117,31,569,18778,103164,1,2,0,27.519803552082898,17.476236954264817,35.0319259690656,19.97203352458668
66,102478,130336,39,592,38527,18798,1,4,1,36.3253883445234,15.805854657231604,28.260227597685212,19.60852940055979
54,38516,14292,8,722,12521,58214,0,0,1,37.49049502370595,18.58464414227869,42.53664031981287,1.3882205142024995
33,60492,26940,27,510,30104,188607,1,1,0,30.813415781481034,25.20906945153707,28.57492122403092,15.402593542950962
59,24171,45479,21,685,20178,65703,1,1,1,32.681327185782784,16.88179085127496,34.90688242414008,15.529999538802189
62,75179,650927,30,671,29040,12608,1,0,1,30.609388550613424,14.321605730057083,27.14862587268042,27.920379846649055
65,63945,255178,14,727,49525,12121,0,3,0,26.722110718049375,21.4698478409562,37.524594251505334,14.283447189489094
68,82159,179119,1,671,45222,32470,1,2,1,26.67091524468565,23.831855072146034,45.49654633096332,4.000683352205007
34,15000,396810,24,620,11726,99826,1,0,1,34.47700753609793,13.860223234090244,27.567181773773797,24.09558745603803
31,64016,500531,6,585,52785,212744,1,1,0,26.0487636664471,29.221640769877354,31.671002602120605,13.058592961554949
62,72104,96697,6,729,64799,91554,0,2,1,30.53013981961553,24.923635804754195,36.006548475863966,8.539675899766303
58,30343,63526,5,690,10344,164489,0,2,0,23.973634653792093,20.3326726154911,47.558954994041294,8.13473773667552
24,75990,60608,35,611,59103,124477,0,1,0,32.696518247913,27.709350272168198,13.784027316658424,25.810104163260377
53,15000,5821,15,723,5127,89105,1,0,0,28.229545478439633,21.926148350543713,39.080080756495114,10.764225414521533
27,56168,52480,35,614,27459,29019,1,1,1,37.885503119786556,18.57289116585808,18.83897001273076,24.702635701624594
61,102375,70172,8,650,70407,257643,0,0,1,32.29032353923273,28.483611320456536,35.753783771120915,3.472281369189817
28,55909,6015,35,602,31777,38709,0,0,0,34.07883688294521,18.528726639771172,20.78911605524251,26.603320422041104
57,38428,342754,5,693,24561,34974,0,0,0,24.894955183251728,18.40771920034083,44.90342107711525,11.79390453929222
30,58061,301269,31,570,51077,35776,1,1,1,36.45415518982182,19.31088573239552,18.680541428546146,25.554417649236516
63,62972,46350,31,626,49823,12069,0,2,1,34.190084935792534,20.68588150436352,29.134036017297728,15.989997542546226
35,86891,259570,37,598,45027,82855,0,1,0,34.92829299662896,19.27844742247921,18.433881968962417,27.359377611929403
58,63897,254508,8,671,42169,47616,0,0,1,31.885555955979715,21.87281992921955,37.0027350216124,9.238889093188337
35,82861,65278,6,681,27268,88563,1,2,1,35.08137238521051,24.729450009491813,34.43784139290857,5.751336212389109
25,62762,191080,23,562,35883,72422,0,2,0,31.408467468611622,24.518471262437032,22.94637401916843,21.126687249782915
49,37520,54766,16,683,24952,88024,1,1,0,30.99436725919602,20.102939514475086,37.394114201719944,11.508579024608952
39,17944,11659,8,532,13078,42399,0,0,1,28.78625565480915,22.603899026918665,43.87086526322863,4.738980055043565
30,71150,112446,4,825,59830,202578,0,0,0,31.125842170548836,30.113312791080148,34.43471387682017,4.326131161550855
